,Date,Positive,Negative,Neutral,Compound,Closing_price,Opening_price,High_price,Low_price
1409,1/3/2020,0.179490909,0.0658,0.754690909,0.257401818,7291.219505,6955.48758,7390.041835,6852.093401
1410,1/4/2020,0.136363636,0.090212121,0.773424242,0.150015152,7337.63667,7291.217504,7390.762935,7263.178696
1411,1/5/2020,0.134028571,0.088114286,0.7778,0.147582857,7347.433264,7337.421391,7487.333871,7316.76337
1412,1/6/2020,0.094125,0.056125,0.849725,0.1655725,7713.860754,7351.57889,7749.648613,7339.702523
1413,1/7/2020,0.129675,0.0817,0.788625,0.1331775,8039.603701,7714.908484,8192.158877,7708.885351
1414,1/8/2020,0.132744681,0.113361702,0.754,0.056425532,8067.606369,8046.802943,8463.183418,7871.035499
1415,1/9/2020,0.1315,0.071464286,0.797035714,0.181567857,7808.701364,8046.111529,8046.283882,7755.401227
1416,1/10/2020,0.085942857,0.0636,0.850514286,0.139962857,8087.452885,7808.703733,8136.499126,7670.457792
1417,1/11/2020,0.138352941,0.076264706,0.785441176,0.172914706,8078.993532,8195.475999,8278.66058,8008.905117
1418,1/12/2020,0.104428571,0.026428571,0.869095238,0.22417619,8149.313717,8080.229614,8188.385802,7959.533522
1419,1/13/2020,0.1345,0.08175,0.783666667,0.246654167,8116.961008,8150.807336,8191.187715,8035.31553
1420,1/14/2020,0.125084746,0.033627119,0.841254237,0.307316949,8735.142439,8110.511235,8848.921995,8108.954039
1421,1/15/2020,0.117369565,0.07526087,0.807369565,0.175943478,8843.675732,8735.148417,8897.643793,8558.744377
1422,1/16/2020,0.117142857,0.039571429,0.843285714,0.222865714,8711.637578,8825.385428,8855.530135,8587.518351
1423,1/17/2020,0.135916667,0.066805556,0.797333333,0.245477778,8925.299028,8711.637311,9009.5337,8665.011538
1424,1/18/2020,0.129114286,0.0442,0.826742857,0.258431429,8939.8643,8925.303486,8971.890632,8803.094435
1425,1/19/2020,0.10762069,0.091189655,0.801189655,0.138612069,8638.18144,8939.879994,9181.972791,8455.129028
1426,1/20/2020,0.12855814,0.084093023,0.787348837,0.12074186,8652.683763,8638.182713,8739.353819,8502.570319
1427,1/21/2020,0.176545455,0.042681818,0.780863636,0.430854545,8708.786013,8652.682469,8783.7501,8486.340457
1428,1/22/2020,0.115782609,0.07326087,0.811086957,0.172734783,8635.074357,8708.835222,8797.773614,8575.103286
1429,1/23/2020,0.13046875,0.086875,0.78259375,0.103390625,8384.088777,8635.074108,8665.272406,8277.809127
1430,1/24/2020,0.127769231,0.072192308,0.800076923,0.153757692,8451.232296,8381.599774,8512.454207,8220.867389
1431,1/25/2020,0.110555556,0.050296296,0.839185185,0.177544444,8347.567505,8451.232129,8458.283993,8256.043067
1432,1/26/2020,0.099263158,0.082421053,0.818368421,0.066410526,8562.30747,8347.569951,8597.904143,8282.358307
1433,1/27/2020,0.121285714,0.086714286,0.792,0.118769048,8881.962391,8562.307388,8982.03544,8554.125634
1434,1/28/2020,0.124023256,0.054,0.821930233,0.204562791,9131.114988,8877.733617,9176.388648,8874.284819
1435,1/29/2020,0.17295122,0.055097561,0.771902439,0.331107317,9320.978406,9131.114653,9432.677487,9104.824063
1436,1/30/2020,0.123930233,0.057906977,0.818139535,0.20654186,9545.077957,9288.522646,9633.251035,9185.18134
1437,1/31/2020,0.123194444,0.048833333,0.828,0.220702778,9388.880752,9548.545376,9558.432613,9198.659041
1438,2/1/2020,0.090708333,0.053916667,0.855416667,0.1664375,9363.193383,9388.87907,9451.06458,9284.410559
1439,2/2/2020,0.111677083,0.0389375,0.849375,0.178292708,9385.260386,9375.226831,9465.487907,9150.534573
1440,2/3/2020,0.127244898,0.053061224,0.819693878,0.186383673,9269.707035,9385.259769,9603.105582,9222.946494
1441,2/4/2020,0.098396226,0.046679245,0.854924528,0.167501887,9177.894637,9286.207776,9349.247058,9072.588214
1442,2/5/2020,0.1266,0.046426667,0.826973333,0.255085333,9625.456637,9177.895794,9745.171377,9147.652281
1443,2/6/2020,0.137931034,0.064172414,0.797862069,0.216837931,9681.377411,9600.403585,9856.447773,9527.151669
1444,2/7/2020,0.132181818,0.05869697,0.809151515,0.291257576,9795.344066,9681.3777,9872.616069,9653.132962
1445,2/8/2020,0.133323529,0.032176471,0.834470588,0.229535294,9927.778256,9795.343586,9939.671501,9660.309157
1446,2/9/2020,0.112346667,0.060453333,0.827213333,0.197457333,10132.7065,9900.684635,10175.90701,9888.154765
1447,2/10/2020,0.147125,0.033645833,0.819208333,0.345670833,9838.900016,10132.70648,10197.19928,9752.195757
1448,2/11/2020,0.109272727,0.033931818,0.856863636,0.200854545,10236.63515,9851.644254,10351.45593,9711.360915
1449,2/12/2020,0.151823529,0.068372549,0.779803922,0.202776471,10364.92629,10236.79326,10489.77986,10218.52286
1450,2/13/2020,0.119052632,0.07645614,0.80445614,0.139294737,10218.09974,10364.23238,10516.91793,10097.76169
1451,2/14/2020,0.16184375,0.06309375,0.77503125,0.252728125,10367.528,10234.4677,10598.03016,10108.15916
1452,2/15/2020,0.121558824,0.065735294,0.812676471,0.153626471,9926.353691,10367.52748,10397.53648,9810.928072
1453,2/16/2020,0.1555,0.058117647,0.786411765,0.219438235,9876.234963,9926.353455,10052.35462,9642.465032
1454,2/17/2020,0.104392857,0.087285714,0.808357143,0.135846429,9636.624095,9933.901933,9966.095384,9468.292698
1455,2/18/2020,0.123847826,0.062391304,0.813782609,0.144063043,10189.99598,9636.624345,10272.79482,9615.263421
1456,2/19/2020,0.114586207,0.062413793,0.822948276,0.24032069,9701.037192,10190.00776,10290.30426,9365.7803
1457,2/20/2020,0.107058824,0.075382353,0.817529412,0.164047059,9631.484946,9608.93197,9704.692625,9410.921416
1458,2/21/2020,0.095658537,0.07202439,0.832292683,0.117865854,9670.858654,9631.482559,9770.340692,9579.237409
1459,2/22/2020,0.133774194,0.064967742,0.801258065,0.184051613,9689.086743,9696.533064,9724.336392,9575.054489
1460,2/23/2020,0.121976744,0.073953488,0.804186047,0.181183721,9919.551448,9689.085992,10008.54047,9666.519497
1461,2/24/2020,0.151543478,0.08726087,0.761152174,0.220256522,9640.469505,9921.048562,10008.37849,9480.185942
1462,2/25/2020,0.133904762,0.077166667,0.788928571,0.177409524,9392.869629,9640.468562,9679.59509,9251.115834
1463,2/26/2020,0.114943396,0.098886792,0.786132075,0.0628,8787.978363,9392.868579,9393.864137,8626.935746
1464,2/27/2020,0.161538462,0.058564103,0.779897436,0.247084615,8784.995352,8790.336853,8977.585565,8530.496379
1465,2/28/2020,0.169842105,0.081921053,0.748131579,0.156542105,8778.470511,8818.102269,8904.126218,8459.695261
1466,2/29/2020,0.197580645,0.040935484,0.761483871,0.418832258,8639.591417,8778.467316,8806.844965,8591.29254
1467,3/1/2020,0.073333333,0.068142857,0.85852381,0.029319048,8548.948322,8639.592081,8747.725718,8412.723329
1468,3/2/2020,0.131703704,0.066740741,0.801518519,0.16472963,8923.044398,8549.045999,8977.333203,8491.456295
1469,3/3/2020,0.087068182,0.094522727,0.818409091,-0.038752273,8791.112058,8916.73989,8919.263748,8652.809024
1470,3/4/2020,0.13085,0.068266667,0.800883333,0.180438333,8756.961062,8791.112073,8852.25666,8682.684594
1471,3/5/2020,0.128673469,0.055693878,0.815653061,0.272265306,9078.578777,8756.962116,9172.138258,8745.992956
1472,3/6/2020,0.136717949,0.067717949,0.795538462,0.157635897,9126.636822,9073.160134,9191.15034,9004.944712
1473,3/7/2020,0.16652,0.08628,0.74712,0.247532,8925.213488,9126.888318,9204.672359,8858.647557
1474,3/8/2020,0.088428571,0.132914286,0.778628571,-0.074668571,8166.313894,8925.217518,8925.383039,8163.682472
1475,3/9/2020,0.128768293,0.094792683,0.77645122,0.075236585,7875.750875,8166.313268,8256.125507,7625.189619
1476,3/10/2020,0.106897436,0.071128205,0.822051282,0.156884615,7959.228274,7939.252823,8159.157919,7745.152079
1477,3/11/2020,0.124625,0.05765,0.817725,0.142855,7955.306284,7959.233654,7984.602488,7591.897235
1478,3/12/2020,0.126327434,0.104079646,0.76960177,0.046730088,5800.208905,7954.440008,7977.84368,5568.01669
1479,3/13/2020,0.124,0.090227273,0.785790909,0.106493636,5672.681201,5803.794314,6013.252892,3867.091312
1480,3/14/2020,0.141425,0.095,0.7635,0.080385,5304.149952,5672.651113,5809.640296,5214.774302
1481,3/15/2020,0.113641509,0.105962264,0.78045283,0.037543396,5355.187374,5304.149075,6115.834478,5076.862093
1482,3/16/2020,0.109,0.115092308,0.775923077,0.036809231,4944.702336,5359.581995,5439.466703,4452.260545
1483,3/17/2020,0.13955,0.068283333,0.79215,0.197773333,5465.582594,4944.692509,5558.129295,4921.203145
1484,3/18/2020,0.114383562,0.099643836,0.785986301,0.037708219,5363.822853,5465.555261,5466.942335,5043.075092
1485,3/19/2020,0.092477612,0.082268657,0.825268657,0.021014925,6301.063404,5363.81623,6428.780443,5274.927112
1486,3/20/2020,0.078607843,0.088294118,0.833039216,0.008986275,6185.279839,6301.120291,6942.935268,5680.103282
1487,3/21/2020,0.122268293,0.055341463,0.822439024,0.185982927,6187.05375,6176.205754,6470.354767,5883.754157
1488,3/22/2020,0.112857143,0.0675,0.819535714,0.116521429,5884.340133,6187.042146,6431.873162,5802.553402
1489,3/23/2020,0.096017857,0.074446429,0.829553571,0.043266071,6455.454688,5829.352511,6620.858253,5694.198299
1490,3/24/2020,0.080803922,0.050666667,0.86854902,0.110470588,6784.318011,6455.45065,6863.602196,6406.037439
1491,3/25/2020,0.134693878,0.087591837,0.777734694,0.089514286,6706.985089,6784.325204,6981.720386,6488.111885
1492,3/26/2020,0.12702439,0.07395122,0.79897561,0.158170732,6721.495392,6697.94832,6796.053701,6537.856462
1493,3/27/2020,0.119433333,0.0639,0.816733333,0.1868,6682.780049,6718.084872,6865.541424,6597.307584
1494,3/28/2020,0.151357143,0.062571429,0.786071429,0.204992857,6229.488343,6682.780622,6688.043277,6044.47511
1495,3/29/2020,0.188416667,0.079791667,0.731791667,0.239658333,5922.489835,6229.49332,6284.272461,5879.777528
1496,3/30/2020,0.135967742,0.068677419,0.795387097,0.163122581,6483.739446,5879.816836,6615.78648,5858.857935
1497,3/31/2020,0.105733333,0.069866667,0.824466667,0.110786667,6446.421347,6483.617042,6533.064909,6344.633536
1498,4/1/2020,0.112872727,0.054963636,0.8322,0.190741818,6537.336462,6446.442667,6605.444456,6159.582451
1499,4/2/2020,0.137076923,0.082211538,0.780673077,0.130859615,6850.558712,6537.68699,7212.725146,6519.934899
1500,4/3/2020,0.119162162,0.092162162,0.78872973,0.106478378,6776.370094,6796.925196,7049.706366,6612.677956
1501,4/4/2020,0.130892857,0.070321429,0.798821429,0.216032143,6855.933264,6772.007301,7003.126134,6664.610805
1502,4/5/2020,0.1338,0.061325,0.80485,0.25184,6805.362287,6873.720048,6908.855128,6684.715732
1503,4/6/2020,0.096647059,0.064705882,0.838607843,0.114205882,7278.24397,6809.004568,7319.978093,6775.111014
1504,4/7/2020,0.131301887,0.076679245,0.791943396,0.179720755,7175.667477,7277.704282,7464.732245,7081.639209
1505,4/8/2020,0.1127,0.080475,0.806825,0.1452025,7367.293398,7175.669418,7424.743721,7155.211053
1506,4/9/2020,0.132095238,0.066214286,0.801642857,0.157533333,7321.816614,7366.900961,7399.469133,7125.775519
1507,4/10/2020,0.125216216,0.097486486,0.777351351,0.0762,6866.398189,7321.815746,7325.324778,6752.593664
1508,4/11/2020,0.09196875,0.0731875,0.83490625,0.042690625,6873.848495,6872.137266,6949.788875,6777.889694
1509,4/12/2020,0.116580645,0.075290323,0.808096774,0.075219355,7043.438864,6873.848555,7201.990355,6797.779063
1510,4/13/2020,0.098837209,0.05827907,0.842860465,0.039695349,6889.863772,7043.438893,7050.771025,6600.771494
1511,4/14/2020,0.126536585,0.041243902,0.832219512,0.296058537,6887.554908,6889.863978,6991.326397,6772.322132
1512,4/15/2020,0.117555556,0.046911111,0.8356,0.216122222,6718.79995,6887.548898,6942.90708,6701.021116
1513,4/16/2020,0.107618182,0.082127273,0.810254545,0.09828,7166.582817,6628.975283,7178.765894,6486.531308
1514,4/17/2020,0.130630435,0.066978261,0.802391304,0.192791304,7065.082389,7162.527231,7200.317209,6996.149109
1515,4/18/2020,0.1228125,0.067041667,0.810166667,0.1473625,7277.140586,7065.066086,7301.814371,7029.015961
1516,4/19/2020,0.1465,0.1004375,0.75303125,0.080646875,7185.870303,7277.140654,7292.862985,7066.947185
1517,4/20/2020,0.115984127,0.111634921,0.772349206,0.006536508,6856.146435,7185.870831,7221.915907,6764.430699
1518,4/21/2020,0.119977273,0.096363636,0.783613636,0.042393182,6904.475773,6856.146426,6954.005137,6782.239371
1519,4/22/2020,0.130911111,0.067666667,0.801422222,0.176464444,7118.388748,6904.476221,7165.520004,6831.947906
1520,4/23/2020,0.094630769,0.050184615,0.855184615,0.109664615,7562.032832,7118.388915,7725.671699,7037.554845
1521,4/24/2020,0.13875,0.063068182,0.798204545,0.190329545,7497.861764,7556.01926,7608.311143,7407.266922
1522,4/25/2020,0.122588235,0.054294118,0.823137255,0.165635294,7542.303401,7497.859881,7702.01898,7445.685898
1523,4/26/2020,0.117076923,0.080871795,0.802076923,0.131566667,7624.853786,7542.303101,7707.594271,7503.770143
1524,4/27/2020,0.1485,0.057661765,0.793779412,0.222108824,7776.507543,7624.854338,7798.276656,7621.487082
1525,4/28/2020,0.111472727,0.056854545,0.831672727,0.180078182,7761.758784,7788.574229,7793.636018,7677.178774
1526,4/29/2020,0.10152,0.05445,0.84401,0.097841,8773.106488,7761.758619,8973.079277,7725.542654
1527,4/30/2020,0.149147368,0.047157895,0.803747368,0.272868421,8767.672623,8768.04718,9469.078423,8415.47474
1528,5/1/2020,0.097328947,0.065763158,0.836921053,0.090143421,8853.774484,8767.672143,9073.81753,8593.380363
1529,5/2/2020,0.119618182,0.066581818,0.8138,0.157256364,8963.057558,8850.788756,9037.341927,8780.037925
1530,5/3/2020,0.11571875,0.073078125,0.81121875,0.031279688,8904.713817,9002.396916,9223.385534,8747.433419
1531,5/4/2020,0.123359375,0.05409375,0.8225,0.140473437,8887.505893,8904.559394,8968.532234,8539.511107
1532,5/5/2020,0.129740741,0.050444444,0.81982716,0.240449383,8978.283587,8887.507473,9112.866151,8784.09959
1533,5/6/2020,0.110535211,0.044070423,0.845394366,0.19338169,9371.684273,9032.183227,9392.635447,8927.777068
1534,5/7/2020,0.09135,0.057485714,0.85115,0.139502857,9900.678867,9371.67997,9958.733998,9065.921045
1535,5/8/2020,0.130744898,0.061734694,0.80755102,0.219519388,9917.248414,9903.830754,10062.71591,9732.806548
1536,5/9/2020,0.11684,0.06532,0.81786,0.147076,9617.518195,9917.253174,9957.110928,9546.040993
1537,5/10/2020,0.101649485,0.085309278,0.813,0.105735052,8786.655182,9616.377064,9650.018603,8166.492188
1538,5/11/2020,0.141485342,0.081765472,0.776749186,0.197985993,8608.125245,8733.637944,9176.18639,8206.331505
1539,5/12/2020,0.148797386,0.048888889,0.802333333,0.301405229,8815.231245,8608.119937,8980.624505,8509.564215
1540,5/13/2020,0.147869231,0.045438462,0.8067,0.273548462,9330.986485,8823.780831,9416.590183,8802.91656
